No.,Pant,Shirt,Sweater,Towel,T-shirt,Accuracy
0,0.03194435194914805,8.341715210621828,3.094204900083876,7.6548556835953585,3.3439807723757866,100.0
1,0.18185133388998137,9.908673889918754,4.060515204397654,8.74942422111212,3.326226479623597,100.0
2,0.44806404193064714,11.506213881907712,5.082099472512516,9.864206890996636,3.4026453363515263,100.0
3,0.16353500223156098,9.699850540773317,3.8453457842798335,8.312794115894048,3.0890229711000994,100.0
4,0.1016356365409266,9.2157210770109,3.610613975014364,8.204976124532564,3.27229835046995,100.0
5,0.1042541885074246,9.263105985784591,3.670613903154069,8.343098299846275,3.3571867407601705,100.0
6,0.009347827476329769,7.9498537514727365,2.9594401532926033,7.72249099193169,3.6438651775916355,100.0
7,0.00933341202369218,7.32582925898047,2.749717475085882,7.807532247291287,4.132923739738408,100.0
8,0.009448106382153477,7.363993509490977,2.7728557976013684,7.83669883750875,4.131591792400796,100.0
9,0.0059410254151670535,7.061935172469761,2.530432672648038,7.410362692988983,3.9779310288082614,100.0
10,0.014682333838541969,6.781664294953378,2.3588822612226057,7.180334665952205,3.982659752194225,100.0
11,0.014885581776543083,6.778076952701756,2.292746857785198,6.963430764464657,3.805477735150353,100.0
